date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:02:04	23823/23823	---M--	200	added ('OK')	text/javascript	etag:%228dca614e551cad28%22	https://cdn.ampproject.org/v0/amp-web-push-0.1.js	C:/koleksi-koleksi%20Ustaz%20Auni/Thepatriots(konspirasi)/cdn.ampproject.org/v0/amp-web-push-0.1.js	(from https://thepatriots.asia/siri-bedah-konspirasi-siapakah-freemason-dan-illuminati/)
02:02:04	15337/15337	---M--	200	added ('OK')	image/png	etag:%223be9-5ee77e26-1a116a;;;%22	https://thepatriots.asia/wp-content/uploads/tpa-icon-192x192-1.png	C:/koleksi-koleksi%20Ustaz%20Auni/Thepatriots(konspirasi)/thepatriots.asia/wp-content/uploads/tpa-icon-192x192-1.png	(from https://thepatriots.asia/siri-bedah-konspirasi-siapakah-freemason-dan-illuminati/)
02:02:04	353258/353258	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20May%202024%2018:02:04%20GMT	https://thepatriots.asia/wp-content/uploads/MTK-Promo_compressed-1.png	C:/koleksi-koleksi%20Ustaz%20Auni/Thepatriots(konspirasi)/thepatriots.asia/wp-content/uploads/MTK-Promo_compressed-1.png	(from https://thepatriots.asia/siri-bedah-konspirasi-siapakah-freemason-dan-illuminati/)
02:02:04	353258/353258	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20May%202024%2018:02:04%20GMT	https://thepatriots.asia/wp-content/uploads/logo-amp-patpub.png	C:/koleksi-koleksi%20Ustaz%20Auni/Thepatriots(konspirasi)/thepatriots.asia/wp-content/uploads/logo-amp-patpub.png	(from https://thepatriots.asia/siri-bedah-konspirasi-siapakah-freemason-dan-illuminati/)
02:02:05	3226/3226	---M--	200	added ('OK')	image/png	etag:%22c9a-655d7734-20d48;;;%22	https://thepatriots.asia/wp-content/uploads/thepatriots-logo-1x-1.png	C:/koleksi-koleksi%20Ustaz%20Auni/Thepatriots(konspirasi)/thepatriots.asia/wp-content/uploads/thepatriots-logo-1x-1.png	(from https://thepatriots.asia/siri-bedah-konspirasi-siapakah-freemason-dan-illuminati/)
02:02:05	18957/18957	---MCZ	200	added ('OK')	application/rss+xml	etag:%2247eae81dc06d258baf0b08c7f8e05451%22	https://thepatriots.asia/siri-bedah-konspirasi-siapakah-freemason-dan-illuminati/feed/	C:/koleksi-koleksi%20Ustaz%20Auni/Thepatriots(konspirasi)/thepatriots.asia/siri-bedah-konspirasi-siapakah-freemason-dan-illuminati/feed/index.html	(from https://thepatriots.asia/siri-bedah-konspirasi-siapakah-freemason-dan-illuminati/)
02:02:05	353258/353258	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20May%202024%2018:02:05%20GMT	https://thepatriots.asia/wp-content/uploads/thepatriots-logo-tp-x1.png	C:/koleksi-koleksi%20Ustaz%20Auni/Thepatriots(konspirasi)/thepatriots.asia/wp-content/uploads/thepatriots-logo-tp-x1.png	(from https://thepatriots.asia/siri-bedah-konspirasi-siapakah-freemason-dan-illuminati/)
02:02:06	353258/353258	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20May%202024%2018:02:06%20GMT	https://thepatriots.asia/wp-content/uploads/1-41.jpg	C:/koleksi-koleksi%20Ustaz%20Auni/Thepatriots(konspirasi)/thepatriots.asia/wp-content/uploads/1-41.jpg	(from https://thepatriots.asia/siri-bedah-konspirasi-siapakah-freemason-dan-illuminati/)
02:02:07	353258/353258	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20May%202024%2018:02:07%20GMT	https://thepatriots.asia/wp-content/uploads/1-40-1024x664.jpg	C:/koleksi-koleksi%20Ustaz%20Auni/Thepatriots(konspirasi)/thepatriots.asia/wp-content/uploads/1-40-1024x664.jpg	(from https://thepatriots.asia/siri-bedah-konspirasi-siapakah-freemason-dan-illuminati/)
02:02:07	353258/353258	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20May%202024%2018:02:07%20GMT	https://thepatriots.asia/wp-content/uploads/2-17.jpg	C:/koleksi-koleksi%20Ustaz%20Auni/Thepatriots(konspirasi)/thepatriots.asia/wp-content/uploads/2-17.jpg	(from https://thepatriots.asia/siri-bedah-konspirasi-siapakah-freemason-dan-illuminati/)
02:02:08	353258/353258	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20May%202024%2018:02:08%20GMT	https://thepatriots.asia/wp-content/uploads/3-9.jpg	C:/koleksi-koleksi%20Ustaz%20Auni/Thepatriots(konspirasi)/thepatriots.asia/wp-content/uploads/3-9.jpg	(from https://thepatriots.asia/siri-bedah-konspirasi-siapakah-freemason-dan-illuminati/)
02:02:09	353258/353258	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20May%202024%2018:02:09%20GMT	https://thepatriots.asia/wp-content/uploads/4-6-1024x678.jpg	C:/koleksi-koleksi%20Ustaz%20Auni/Thepatriots(konspirasi)/thepatriots.asia/wp-content/uploads/4-6-1024x678.jpg	(from https://thepatriots.asia/siri-bedah-konspirasi-siapakah-freemason-dan-illuminati/)
02:02:09	81923/81923	---M--	200	added ('OK')	image/jpeg	etag:%2214003-5f0f9e06-1a742e;;;%22	https://thepatriots.asia/wp-content/uploads/5-3-1024x591.jpg	C:/koleksi-koleksi%20Ustaz%20Auni/Thepatriots(konspirasi)/thepatriots.asia/wp-content/uploads/5-3-1024x591.jpg	(from https://thepatriots.asia/siri-bedah-konspirasi-siapakah-freemason-dan-illuminati/)
02:02:09	353258/353258	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20May%202024%2018:02:09%20GMT	https://thepatriots.asia/wp-content/uploads/6-3-300x189.jpg	C:/koleksi-koleksi%20Ustaz%20Auni/Thepatriots(konspirasi)/thepatriots.asia/wp-content/uploads/6-3-300x189.jpg	(from https://thepatriots.asia/siri-bedah-konspirasi-siapakah-freemason-dan-illuminati/)
02:02:10	353258/353258	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20May%202024%2018:02:10%20GMT	https://thepatriots.asia/wp-content/uploads/7-2.jpg	C:/koleksi-koleksi%20Ustaz%20Auni/Thepatriots(konspirasi)/thepatriots.asia/wp-content/uploads/7-2.jpg	(from https://thepatriots.asia/siri-bedah-konspirasi-siapakah-freemason-dan-illuminati/)
02:02:11	353258/353258	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20May%202024%2018:02:11%20GMT	https://thepatriots.asia/wp-content/uploads/8.jpg	C:/koleksi-koleksi%20Ustaz%20Auni/Thepatriots(konspirasi)/thepatriots.asia/wp-content/uploads/8.jpg	(from https://thepatriots.asia/siri-bedah-konspirasi-siapakah-freemason-dan-illuminati/)
